供应商名称,商品名称,生产厂家,销售价,有效期,规格,销量
采药易,上海玉瑞 薄荷喉片,上海玉瑞生物科技(安阳)药业有限公司,1.90,2020.12.31,24片,680
采药易,深圳南粤 开塞露(含甘油),深圳南粤药业有限公司,1.68,2020.12.31,20ml*2支,3343
采药易,长春万德 人工牛黄甲硝唑胶囊,长春万德制药有限公司,2.20,2021.10.31,16粒,3515
采药易,江西银涛 固本咳喘胶囊,江西银涛药业有限公司,6.50,2020.09.30,0.4g*12粒*3板,2829
采药易,江西海尔思 抗宫炎片,江西海尔思药业股份有限公司,10.50,2021.12.19,0.26g*108片,1005
采药易,江西诚志 美媛春 化积口服液,江西诚志永丰药业有限责任公司,15.49,2020.10.31,10ml*12支,688
采药易,东信 脑心舒口服液,湖北东信药业有限公司,5.15,2021.02.28,10ml*10支,1856
采药易,东信惠济堂 阿归养血糖浆,湖北东信药业有限公司,17.90,2020.03.31,15ml*12支,800
采药易,恒健 鸡眼贴 水杨酸苯酚贴膏,广东恒健制药有限公司,4.92,2020.10.06,4片,5604
采药易,明康欣 阿达帕林凝胶,四川明欣药业有限责任公司,7.89,2021.03.06,10g,8713
采药易,四川大千 玉启堂 玄麦甘桔颗粒,四川大千药业有限公司,5.50,2020.12.31,8袋,1535
采药易,珮夫人 盐酸氨溴索口服溶液,江苏汉晨药业有限公司,9.20,2020.12.31,200ml,3203
采药易,四川泰乐 小青龙颗粒,四川泰乐制药有限公司,6.20,2021.02.20,13g*6袋,3522
采药易,通化金恺威 舒甚 脂降宁片,通化金恺威药业有限公司,6.30,2022.01.31,45片,2399
采药易,双花草珊瑚含片 （普林松）,广西昌弘制药有限公司,5.40,2020.09.30,13片*4板,6102
采药易,葛洪堂 橘红痰咳颗粒,广西葛洪堂药业有限公司,5.80,2021.01.28,10g*12袋,2107
采药易,杭州易舒特 复方酮康唑发用洗剂,杭州易舒特药业有限公司,10.50,2021.02.28,60ml,1819
采药易,贵州瑞和 口腔溃疡散,贵州瑞和制药有限公司,3.30,2021.07.04,3g,10083
采药易,霉素滴眼液,广东宏盈科技有限公司,1.30,2020.03.04,8ml:20mg,12138
采药易,沈阳管城 精制狗皮膏,沈阳管城制药有限责任公司,5.28,2021.07.31,7cm*10cm*8贴,1913
采药易,江西保利 兰草片,江西保利制药有限公司,5.50,2020.07.31,0.3g*18片*2板,651
采药易,洛阳天生 修正堂 清瘟解毒片,洛阳天生药业有限责任公司,4.98,2021.01.31,36片,264
采药易,广西天天乐 藏青果颗粒,广西天天乐药业股份有限公司,8.20,2020.12.31,15g*10袋,510
采药易,氢溴酸右美沙芬口服溶液,南京海鲸药业有限公司,10.60,2020.03.31, 180ml/瓶 ,2919
采药易,广西河丰 亚太 鼻炎宁颗粒,广西河丰药业有限责任公司,6.85,2020.12.31,15g*10袋,425
采药易,大连天山 清脑降压片,大连天山药业有限公司,5.20,2021.09.30,0.31g*18片*3板,298
采药易,吉林巨仁堂 小儿白贝止咳糖浆,吉林巨仁堂药业股份有限公司,8.20,2021.11.30,100ml,8079
采药易,吉林龙泰 石药 羚贝止咳糖浆,吉林龙泰制药股份有限公司,13.80,2021.12.31,10ml*12支,3241
采药易,浙江海正 他克莫司胶囊,浙江海正药业股份有限公司,483.14,2020.03.31,0.5mg*50粒,158
采药易,百年康鑫 人福 抗病毒口服液,河南百年康鑫药业有限公司,9.98,2020.05.31,10ml*12支,961
采药易,迪尔诺 布洛芬混悬液,武汉人福药业有限责任公司,5.20,2021.12.31,60ml,1097
采药易,通化利民 丹参舒心胶囊,通化利民药业有限责任公司,6.40,2021.12.31,12粒*3板,867
采药易,孔府 健儿消食口服液,山东孔府制药有限公司,4.95,2022.01.18,10ml*6支,789
采药易,四川大千 玉启堂 小柴胡颗粒,四川大千药业有限公司,5.20,2019.12.31,10g*11袋,1675
采药易,天泰 化痔灵片,吉林省天泰药业股份有限公司,5.28,2021.12.31,48片,1491
采药易,广西天天乐 感冒清热颗粒,广西天天乐药业股份有限公司,6.50,2020.12.31,12g*10袋,404
采药易,利尔眠片,广西玉兰制药有限公司,13.00,2020.11.30,0.35g*12s,941
采药易,银诺克 利鼻片,长春银诺克药业有限公司,6.50,2021.12.09,0.25g*18片*2板,1685
采药易,湖北济安堂 吗替麦考酚酯分散片,湖北济安堂药业股份有限公司,97.80,2020.12.31,0.25g*40片,1153
采药易,辽宁绿丹 三叶牌 消糖灵胶囊,辽宁绿丹药业有限公司,12.00,2020.06.30,12粒*2板,1346
采药易,吉林天泰 颜阳春 丹栀逍遥丸,吉林省天泰药业股份有限公司,4.80,2021.12.31,6g*6袋,600
采药易,北京韩美 利动 乳果糖口服溶液,北京韩美药品有限公司,31.00,2020.10.05,60ml,586
采药易,立庆 阿法骨化醇片,重庆药友制药有限责任公司,15.88,2020.08.31,0.25ug*20片,891
采药易,欧博士 飞鹰活络油,欧化药业有限公司,21.70,2021.03.19,20ml,4286
采药易,力贝尔 乳酸司帕沙星片,苏州东瑞制药有限公司,16.80,2020.10.21,0.1g*12片,6627
采药易,贵州百祥 泌淋胶囊,贵州益佰女子大药厂有限责任公司,16.80,2020.01.31,0.3g*24粒,1077
采药易,维尔固 盐酸氨基葡萄糖胶囊,浙江诚意药业股份有限公司,17.50,2020.07.31,0.24g*40粒,1653
采药易,陕西康惠 坤复康胶囊,陕西康惠制药股份有限公司,27.50,2021.05.13,0.38*48s,413
采药易,华北制药 乳酸钙颗粒,华北制药股份有限公司,18.00,2020.09.30,0.5g*12袋,0
采药易,立效 参苓白术颗粒,山西华康药业股份有限公司,9.90,2021.10.31,6g*8袋,2186
采药易,保定中药 冠心静胶囊,保定中药制药股份有限公司,24.00,2021.05.31,0.3g*36粒,281
采药易,浙江瑞新 薄芝片,浙江瑞新药业股份有限公司,13.66,2020.10.31,0.16g*24片,561
采药易,清之品 清浊祛毒丸,广西清之品制药有限责任公司,32.00,2020.10.31,8g*9袋,0
采药易,华南 脑栓通胶囊,广东华南药业集团有限公司,24.50,2020.08.19,0.4g*9粒*2板,706
采药易,普力得 盐酸氨基葡萄糖胶囊,北京康必得药业有限公司,16.00,2021.08.31,0.24g*24粒,744
采药易,安徽高山 安康欣胶囊,安徽高山药业有限公司,159.00,2020.06.30,0.5g*45粒,58
采药易,石药 益肝灵软胶囊,石药集团恩必普药业有限公司,13.85,2020.05.26,38.5mg*36粒,1574
采药易,山东华鲁 爱捷康 氨酚烷胺那敏胶囊,山东华鲁制药有限公司,7.50,2020.01.01,300mg:100mg:2mg*12粒,2298
采药易,吉林正辉煌 安宫牛黄丸,吉林省正辉煌药业有限公司,45.00,2021.12.31,3g*1丸,792
采药易,东莞广发 复方血栓通软胶囊,广东广发制药有限公司,33.50,2020.01.21,0.74g*9s*2板,31
采药易,罗浮山 宫炎平片,广东罗浮山国药股份有限公司,27.50,2020.09.30,0.26g*48片,445
采药易,之乐 普罗布考片,齐鲁制药有限公司,53.90,2020.11.10,0.125g*32片,532
采药易,贵阳德昌祥 补天 参茸鞭丸,贵阳德昌祥药业有限公司,38.00,2021.11.25,60丸,2256
采药易,万托林 吸入用硫酸沙丁胺醇溶液,GlaxoSmithKline Australia Pty Ltd.,28.56,2020.07.31,2.5ml:5mg*5瓶,2651
采药易,西安博爱 五灵丸,西安博爱制药有限责任公司,27.00,2020.10.09,81g,698
采药易,太安堂 麒麟牌 麒麟丸,广东太安堂药业股份有限公司,108.00,2020.08.31,60g,1677
采药易,克雷斯 恒古骨伤愈合剂,云南克雷斯制药股份有限公司,60.00,2020.06.30,25ml,0
采药易,安徽永生堂 硝苯地平缓释片,安徽永生堂药业有限责任公司,5.30,2020.07.17,10mg*15片*2板,106
采药易,江西银涛 断血流胶囊,江西银涛药业有限公司,9.80,2020.04.30,0.35g*12粒*3板,62
采药易,安徽威尔曼 复方鱼腥草软胶囊,安徽威尔曼制药有限公司,8.80,2021.01.11,0.5g*24粒,841
采药易,国药容生 辛伐他汀片,国药集团容生制药有限公司,3.20,2020.07.30,10mg*20片,4265
采药易,保和堂 小儿珠珀散(原名:珠珀猴枣散),保和堂制药有限公司,175.00,2020.12.25,0.3g*10瓶,28
采药易,楚雄云中 红金消结浓缩丸,云南楚雄云中制药有限责任公司,20.00,2021.06.30,2g*60丸,1139
采药易,江西天施康 复方夏天无片,江西天施康中药股份有限公司,34.60,2021.09.30,0.3g*36片(糖衣片),5
采药易,安络血片 肾上腺色腙片,江苏亚邦爱普森药业有限公司,15.00,2020.09.30,2.5mg*100片,1645
采药易,杜拉宝 消旋卡多曲颗粒,四川百利药业有限责任公司,18.70,2020.04.30,10mg*8袋,114
采药易,花红片,广西壮族自治区花红药业股份有限公司,16.50,2021.04.22,12片*2板*2袋,974
采药易,颈复康 腰痛宁胶囊,颈复康药业集团有限公司,20.50,2021.09.19,0.3g*20粒,1249
采药易,首宣 复方酮康唑发用洗剂,黑龙江天龙药业有限公司,9.20,2020.12.31,50ml,3558
采药易,重庆赛诺 复方红豆杉胶囊,重庆赛诺生物药业股份有限公司,253.00,2020.10.17,0.3g*12粒,54
采药易,西安千禾 痫愈胶囊,西安千禾药业股份有限公司,25.20,2020.06.06,0.4g*15粒*3板,849
采药易,内蒙古大唐 暖宫七味丸,内蒙古大唐药业股份有限公司,11.50,2021.05.23,30粒*2板,1308
采药易,草乌甲素软胶囊,昆药集团股份有限公司,20.90,2021.03.31,0.4mg*10粒,2049
采药易,十八味诃子利尿丸,甘南佛阁藏药有限公司,17.50,2020.06.01,6丸*2板,334
采药易,甘南佛阁 十味豆蔻丸,甘南佛阁藏药有限公司,15.00,2021.03.15,0.25g*15丸*2板,92
采药易,楚雄老拨云堂 加替沙星滴眼液,楚雄老拨云堂药业有限公司,18.00,2020.12.31,8ml:24mg,1167
采药易,黑龙江济仁 金蚧片,黑龙江省济仁药业有限公司,6.00,2021.04.30,0.3g*24片,724
采药易,吉林俊宏 诗迪 乳康丸,吉林省俊宏药业有限公司,9.50,2021.11.30,0.75g*15袋,1823
采药易,江苏鹏鹞 抗癌平丸,江苏鹏鹞药业有限公司,41.50,2021.07.31,1g*18袋,212
采药易,镇赉银诺克 琪康 益肾乌发口服液,吉林省银诺克药业有限公司,12.90,2022.01.17,10ml*12支,887
采药易,银诺克 大败毒胶囊,长春银诺克药业有限公司,18.90,2021.03.17,20粒*3小盒,12
采药易,净石灵胶囊,吉林省银诺克药业有限公司,22.64,2021.11.30,0.3g*15粒*2板*4小盒,433
采药易,美洛昔康分散片,海南全星制药有限公司,6.50,2020.06.30,7.5mg*10s,319
采药易,陕西欧珂 食道平散,陕西欧珂药业有限公司,208.90,2020.12.31,10g,72
采药易,陕西辰济 培坤丸,陕西紫光辰济药业有限公司,38.55,2021.02.28,6*9g,175
采药易,邦力 甲氧沙林溶液,重庆华邦制药有限公司,11.80,2020.10.31,30ml,200
采药易,通化金马 西黄丸,通化金马药业集团股份有限公司,180.00,2021.05.31,3g*8瓶,225
采药易,广西盈康 三味清热止痒洗剂,广西白云山盈康药业有限公司,26.50,2020.11.30,250ml,291
采药易,云南名扬 熊胆舒肝利胆胶囊,云南名扬药业有限公司,34.50,2021.01.03,0.5g*12粒*2板,99
采药易,强力阿莫仙 阿莫西林克拉维酸钾片,珠海联邦制药股份有限公司中山分公司,10.00,2020.11.30,0.457g*6片,303
采药易,同仁堂 清眩治瘫丸,北京同仁堂股份有限公司同仁堂制药厂,79.00,2023.10.31,9g*10丸,131
采药易,同仁堂 小儿至宝丸,北京同仁堂股份有限公司同仁堂制药厂,18.59,2022.03.31,1.5g*10丸,121
采药易,同仁堂 人参健脾丸,北京同仁堂股份有限公司同仁堂制药厂,11.00,2022.11.30,6g*10丸,621
采药易,同仁堂 再造丸,北京同仁堂股份有限公司同仁堂制药厂,134.50,2021.07.31,9g*10丸,34
采药易,同仁堂 牛黄清胃丸,北京同仁堂股份有限公司同仁堂制药厂,10.00,2022.11.30,6g*10丸,293
采药易,同仁堂 更年宁,北京同仁堂科技发展股份有限公司制药厂,59.40,2022.01.31,4g*10支,122
采药易,同仁堂 天王补心丸,北京同仁堂股份有限公司同仁堂制药厂,18.35,2023.02.28,9g*10丸,267
采药易,同仁堂 石斛夜光丸,北京同仁堂股份有限公司同仁堂制药厂,16.73,2022.02.28,5.5g*10丸,305
采药易,同仁堂 小儿健脾丸,北京同仁堂股份有限公司同仁堂制药厂,17.28,2023.02.28,3g*10丸,131
采药易,同仁堂 河车大造丸,北京同仁堂股份有限公司同仁堂制药厂,38.13,2021.12.31,9g*10丸,230
采药易,同仁堂 同仁安神丸,北京同仁堂股份有限公司同仁堂制药厂,17.80,2022.03.31,6g*10丸,235
采药易,同仁堂 调经促孕丸,北京同仁堂股份有限公司同仁堂制药厂,18.19,2020.10.31,5g*10袋,385
采药易,同仁堂 复方益母草膏,北京同仁堂科技发展股份有限公司制药厂,18.03,2020.09.30,100g,202
采药易,同仁堂 启脾丸,北京同仁堂股份有限公司同仁堂制药厂,19.46,2021.12.31,3g*10丸,37
采药易,同仁堂 龙胆泻肝丸,北京同仁堂制药有限公司,15.68,2022.08.31,6g*12袋,378
采药易,同仁堂 小儿清热宁颗粒,北京同仁堂科技发展股份有限公司制药厂,20.24,2020.11.30,4g*10袋,482
采药易,同仁堂 加味左金丸,北京同仁堂制药有限公司,22.10,2021.12.31,6g*10袋,292
采药易,同仁堂 轻身消胖丸,北京同仁堂科技发展股份有限公司制药厂,149.86,2021.08.31,240粒,59
采药易,同仁堂 二妙丸,北京同仁堂制药有限公司,20.39,2021.07.31,6g*12袋,257
采药易,同仁堂 锁阳固精丸,北京同仁堂股份有限公司同仁堂制药厂,23.20,2022.11.30,9g*10丸,225
采药易,至力 甲磺酸酚妥拉明片,北京曙光药业有限责任公司,10.00,2020.08.31,40mg*3片,2155
采药易,山西康威 龙精宝 龙鹿丸,山西康威制药有限责任公司,24.00,2021.04.30,0.2g*18丸,1000
采药易,花红 消肿止痛酊,广西壮族自治区花红药业股份有限公司,9.65,2021.10.05,33ml,746
采药易,辽源誉隆 再造生血片,辽源誉隆亚东药业有限责任公司,20.32,2020.10.31,0.38g*48片,948
采药易,石家庄科迪 前列解毒胶囊,石家庄科迪药业有限公司,41.66,2021.09.30,0.4g*24粒,448
采药易,紫鑫 萆薢分清丸,吉林紫鑫药业股份有限公司,28.80,2021.11.30,6g*6袋,193
采药易,同仁堂 鼻通丸,北京同仁堂科技发展股份有限公司制药厂,19.56,2022.09.30,9g*10丸,33
采药易,同仁堂 嗣育保胎丸,北京同仁堂股份有限公司同仁堂制药厂,32.80,2022.04.30,6g*10丸,1938
采药易,同仁堂 参茸三鞭丸,北京同仁堂股份有限公司同仁堂制药厂,103.70,2022.04.30,80粒*2袋,140
采药易,同仁堂 愈风宁心片,北京同仁堂科技发展股份有限公司制药厂,19.50,2021.03.31,100s,220
采药易,厦门中药 新癀片,厦门中药厂有限公司,21.94,2021.03.15,0.32g*36片,405
采药易,加衡 左甲状腺素钠片,深圳市中联制药有限公司,25.80,2020.11.30,50ug*100片,484
采药易,四川科伦 胆舒软胶囊,四川科伦药业股份有限公司,5.50,2020.07.17,0.3g*24粒,5413
采药易,青岛国海 醋酸甲地孕酮分散片,青岛国海生物制药有限公司,45.50,2020.09.19,40mg*20s,220
采药易,康尔佳 小儿咽扁颗粒,湖南康尔佳制药股份有限公司,4.20,2020.12.30,4g*9袋,404
采药易,吉林龙鑫 缩泉丸,吉林龙鑫药业有限公司,15.98,2021.01.21,6g*9袋,1894
采药易,吉林龙鑫 感冒疏风胶囊,吉林龙鑫药业有限公司,8.00,2021.05.03,0.3g*12粒*2板,1959
采药易,吉林龙鑫 千柏鼻炎片,吉林龙鑫药业有限公司,10.80,2021.05.10,36片,259
采药易,吉林龙鑫 琪康 荨麻疹丸,吉林龙鑫药业有限公司,14.50,2021.04.11,10g*10袋,472
采药易,陕西康惠 万花山 复方双花片,陕西康惠制药股份有限公司,25.49,2020.05.08,0.62g*36片,675
采药易,亚宝 枸橼酸莫沙必利片,亚宝药业集团股份有限公司,9.60,2020.08.31,5mg*24片,729
采药易,亚宝力维 甲钴胺片,亚宝药业集团股份有限公司,6.40,2020.03.31,0.5mg*20片,336
采药易,广东台城 吡嗪酰胺片,特一药业集团股份有限公司,16.80,2020.12.31,0.25g*100片,460
采药易,沙汀宁 替米沙坦片,威特(湖南)药业有限公司,5.53,2020.01.31,40mg*7片,227
采药易,广东环球 七叶神安片,国药集团广东环球制药有限公司,14.63,2020.01.25,100mg*24片,331
采药易,湖南湘中 丙戊酸钠片,湖南省湘中制药有限公司,18.20,2021.07.31,0.2g*100s,170
采药易,同仁堂 清咽丸,北京同仁堂科技发展股份有限公司制药厂,20.07,2022.05.31,6g*10丸,60
采药易,烟台巨先 童奥特 地牡宁神口服液,烟台巨先药业有限公司,41.66,2020.10.31,10ml*10支,1585
采药易,新疆新姿源 结合雌激素片,新疆新姿源生物制药有限责任公司,75.60,2021.08.13,0.625mg*14s*2板,493
采药易,西安碑林 金嗓散结胶囊,西安碑林药业股份有限公司,26.70,2020.09.30,0.4g*12s,320
采药易,北京勃然 固肾安胎丸,北京勃然制药有限公司,80.00,2020.06.03,6g*21袋,635
采药易,同仁堂 桂附地黄丸,北京同仁堂科技发展股份有限公司制药厂,14.01,2021.04.30,360丸,492
采药易,同仁堂 银翘解毒丸,北京同仁堂科技发展股份有限公司制药厂,15.57,2022.06.30,6g*10袋,63
采药易,圣通平 硝苯地平缓释片,国药集团广东环球制药有限公司,20.50,2020.10.11,10mg*56片(薄膜衣),994
采药易,安徽金蟾 华蟾素片,安徽华润金蟾药业股份有限公司,187.00,2021.11.04,0.3g*20片,158
采药易,滋补生发片,陕西康惠制药股份有限公司,5.95,2020.06.15,0.38g*12s*3板,712
采药易,胆康片,广州白云山和记黄埔中药有限公司,11.20,2020.06.30,36片,211
采药易,广西盈康 癣宁搽剂(癣灵药水),广西白云山盈康药业有限公司,10.00,2021.06.30,30ml,200
采药易,银诺克 妇洁舒洗液,吉林省银诺克药业有限公司,9.00,2021.07.12,90ml,7
采药易,醋酸曲安奈德益康唑乳膏,武汉诺安药业有限公司,8.00,2019.12.31,20g,68
采药易,慈航胶囊,江西德上制药股份有限公司,13.50,2020.08.31,40粒,191
采药易,阜新蒙药 阿拉坦五味丸,阜新蒙药有限责任公司,8.50,2023.01.31,每10粒重1.25g*6g*2瓶,904
采药易,阜新蒙药 扎冲十三味丸,阜新蒙药有限责任公司,15.30,2023.08.31,20丸,240
采药易,阜新蒙药 苏格木勒-7 暖宫七味丸,阜新蒙药有限责任公司,21.20,2023.04.30,75粒,19
采药易,亚宝大同 芪参补气胶囊,同药集团大同制药有限公司,8.50,2020.10.31,12粒*3板,570
采药易,亚宝大同 跌打红药胶囊,同药集团大同制药有限公司,5.60,2020.10.31,0.37g*10粒,162
采药易,山西仁源堂 甲亢灵颗粒,山西仁源堂药业有限公司,25.20,2021.12.31,9g*18袋,338
